item_id,spec_name
685430,Multi-player
685430,Single-player
685430,Shared/Split Screen
685430,Partial Controller Support
685430,Co-op
685450,Single-player
685470,Steam Trading Cards
685470,Steam Achievements
685470,Partial Controller Support
685470,Downloadable Content
685470,Single-player
685480,Co-op
685480,Downloadable Content
685480,Cross-Platform Multiplayer
685480,Multi-player
685570,Includes level editor
685570,Single-player
685570,Stats
685690,Standing
685690,Oculus Rift
685690,Seated
685690,HTC Vive
685690,Single-player
685690,Tracked Motion Controllers
685700,Single-player
685700,Partial Controller Support
685700,Steam Achievements
685730,Single-player
685730,Local Multi-Player
685730,Tracked Motion Controllers
685730,Room-Scale
685730,HTC Vive
685730,Seated
685730,Standing
685750,Steam Achievements
685750,Single-player
685760,Single-player
685790,Steam Achievements
685790,Single-player
685800,Single-player
685820,Steam Achievements
685820,Steam Cloud
685820,Single-player
685820,Steam Trading Cards
685820,Downloadable Content
685830,Downloadable Content
685830,Single-player
685840,Stats
685840,Steam Achievements
685840,Single-player
685840,Partial Controller Support
685840,Downloadable Content
685840,Steam Trading Cards
685850,Partial Controller Support
685850,Single-player
685850,Stats
685850,Downloadable Content
685850,Steam Achievements
685850,Steam Trading Cards
685870,Single-player
685870,Steam Achievements
685910,Single-player
685910,Steam Workshop
685910,Includes level editor
685920,Single-player
685950,Single-player
685990,Partial Controller Support
685990,Single-player
6860,Single-player
686000,Single-player
686070,Single-player
686070,Downloadable Content
686090,Online Co-op
686090,Multi-player
686090,Co-op
686090,Single-player
686090,Online Multi-Player
686090,MMO
686100,Tracked Motion Controllers
686100,Seated
686100,HTC Vive
686100,Standing
686100,Single-player
686110,Steam Cloud
686110,Single-player
686110,Steam Achievements
686130,Downloadable Content
686130,Single-player
686130,Full controller support
686200,Steam Cloud
686200,Single-player
686200,Online Co-op
686200,Full controller support
686200,Shared/Split Screen
686200,Local Co-op
686200,Co-op
686210,Downloadable Content
686210,Single-player
686220,Full controller support
686220,Online Multi-Player
686220,Single-player
686220,Local Co-op
686220,Shared/Split Screen
686220,Stats
686220,Downloadable Content
686220,Steam Achievements
686220,Steam Leaderboards
686220,Steam Cloud
686220,Local Multi-Player
686220,Steam Trading Cards
686230,Steam Trading Cards
686230,Single-player
686240,Full controller support
686240,Single-player
686280,Single-player
686280,Partial Controller Support
686280,Steam Workshop
686280,Steam Achievements
686280,Downloadable Content
686280,Steam Leaderboards
686300,Single-player
686300,Steam Achievements
686350,Cross-Platform Multiplayer
686350,Multi-player
686350,Downloadable Content
686350,Single-player
686350,Online Multi-Player
686351,Online Multi-Player
686351,Single-player
686351,Cross-Platform Multiplayer
686351,Multi-player
686351,Downloadable Content
686360,Steam Cloud
686360,Windows Mixed Reality
686360,Single-player
686360,Online Multi-Player
686360,Co-op
686360,Room-Scale
686360,Multi-player
686360,Tracked Motion Controllers
686360,Oculus Rift
686360,Online Co-op
686360,HTC Vive
686360,Standing
686430,Downloadable Content
686430,Full controller support
686430,Single-player
686450,Full controller support
686450,Steam Cloud
686450,Single-player
686450,Steam Leaderboards
686450,Steam Achievements
686490,Steam Trading Cards
686490,Single-player
686500,Full controller support
686500,Single-player
686500,Steam Achievements
686510,Steam Cloud
686510,Full controller support
686510,Steam Leaderboards
686510,Single-player
686510,Steam Achievements
686520,Single-player
686520,Steam Achievements
686550,Steam Achievements
686550,Single-player
686570,Single-player
686570,Steam Cloud
686570,Steam Achievements
686570,Steam Leaderboards
686580,Multi-player
686580,Shared/Split Screen
686580,Single-player
686610,Single-player
686620,Oculus Rift
686620,Single-player
686620,Room-Scale
686620,Seated
686620,Standing
686620,HTC Vive
686620,Tracked Motion Controllers
686640,Steam Achievements
686640,Stats
686640,Single-player
686640,Room-Scale
686640,Standing
686640,Steam Leaderboards
686640,Oculus Rift
686640,Tracked Motion Controllers
686640,HTC Vive
686660,Single-player
686670,Steam Cloud
686670,Steam Trading Cards
686670,Steam Achievements
686670,Full controller support
686670,Single-player
686670,Downloadable Content
686670,Steam Leaderboards
686680,Single-player
686680,Steam Cloud
686680,Steam Trading Cards
686690,Single-player
686690,Steam Trading Cards
686700,Multi-player
686700,Cross-Platform Multiplayer
686700,Co-op
686700,Downloadable Content
686710,Single-player
686710,Downloadable Content
686710,Steam Cloud
686710,Full controller support
686710,Steam Achievements
686710,Steam Trading Cards
686740,Partial Controller Support
686740,Single-player
686740,Steam Achievements
686760,Steam Achievements
686760,Single-player
686760,Steam Cloud
686790,Online Co-op
686790,Single-player
686790,Full controller support
686790,Multi-player
686790,Downloadable Content
686790,Co-op
686790,Cross-Platform Multiplayer
686790,Online Multi-Player
686790,Steam Achievements
686800,Multi-player
686800,Online Co-op
686800,Full controller support
686800,Single-player
686800,Steam Achievements
686800,Downloadable Content
686800,Co-op
686800,Cross-Platform Multiplayer
686800,Online Multi-Player
686870,Single-player
686880,Downloadable Content
686880,Single-player
686890,Downloadable Content
686890,Steam Trading Cards
686890,Online Multi-Player
686890,Partial Controller Support
686890,Single-player
686900,Steam Cloud
686900,Steam Achievements
686900,Single-player
686910,Single-player
686940,Steam Leaderboards
686940,Online Multi-Player
686950,Steam Leaderboards
686950,Room-Scale
686950,Tracked Motion Controllers
686950,Single-player
686950,HTC Vive
686970,Steam Trading Cards
686970,Steam Achievements
686970,In-App Purchases
686970,Partial Controller Support
686970,Steam Cloud
686970,Single-player
686970,Downloadable Content
686980,Steam Achievements
686980,Single-player
686980,In-App Purchases
686980,Steam Trading Cards
686980,Downloadable Content
686980,Partial Controller Support
686980,Steam Cloud
686990,Partial Controller Support
686990,Steam Trading Cards
686990,Steam Cloud
686990,In-App Purchases
686990,Steam Achievements
686990,Single-player
686990,Downloadable Content
6870,Single-player
687000,Steam Trading Cards
687000,Single-player
687000,In-App Purchases
687000,Partial Controller Support
687000,Steam Cloud
687000,Downloadable Content
687000,Steam Achievements
687010,Steam Cloud
687010,Partial Controller Support
687010,Downloadable Content
687010,Single-player
687010,Steam Achievements
687010,Steam Trading Cards
687010,In-App Purchases
687020,Steam Trading Cards
687020,Downloadable Content
687020,Steam Achievements
687020,Steam Cloud
687020,Partial Controller Support
687020,In-App Purchases
687020,Single-player
687030,In-App Purchases
687030,Steam Achievements
687030,Downloadable Content
687030,Steam Cloud
687030,Partial Controller Support
687030,Single-player
687030,Steam Trading Cards
687040,In-App Purchases
687040,Partial Controller Support
687040,Steam Achievements
687040,Downloadable Content
687040,Single-player
687040,Steam Cloud
687040,Steam Trading Cards
687050,Steam Achievements
687050,Steam Trading Cards
687050,Steam Cloud
687050,Downloadable Content
687050,Partial Controller Support
687050,Single-player
687050,In-App Purchases
687060,Single-player
687060,Steam Cloud
687060,Steam Trading Cards
687060,In-App Purchases
687060,Downloadable Content
687060,Steam Achievements
687060,Partial Controller Support
687070,Downloadable Content
687070,Steam Cloud
687070,Partial Controller Support
687070,Steam Achievements
687070,In-App Purchases
687070,Single-player
687070,Steam Trading Cards
687080,Single-player
687080,Steam Cloud
687080,Partial Controller Support
687080,In-App Purchases
687080,Steam Achievements
687080,Steam Trading Cards
687080,Downloadable Content
687090,In-App Purchases
687090,Steam Cloud
687090,Steam Achievements
687090,Partial Controller Support
687090,Downloadable Content
687090,Single-player
687090,Steam Trading Cards
687100,In-App Purchases
687100,Partial Controller Support
687100,Steam Cloud
687100,Steam Trading Cards
687100,Downloadable Content
687100,Single-player
687100,Steam Achievements
687110,Steam Cloud
687110,In-App Purchases
687110,Single-player
687110,Partial Controller Support
687110,Steam Trading Cards
687110,Downloadable Content
687110,Steam Achievements
687120,Steam Cloud
687120,Steam Trading Cards
687120,Steam Achievements
687120,Single-player
687120,In-App Purchases
687120,Partial Controller Support
687120,Downloadable Content
687130,Steam Cloud
687130,In-App Purchases
687130,Single-player
687130,Steam Trading Cards
687130,Steam Achievements
687130,Downloadable Content
687130,Partial Controller Support
687140,Single-player
687140,Downloadable Content
687150,Downloadable Content
687150,Steam Trading Cards
687150,Steam Achievements
687150,In-App Purchases
687150,Single-player
687150,Partial Controller Support
687150,Steam Cloud
687160,Steam Trading Cards
687160,Steam Cloud
687160,Steam Achievements
687160,Downloadable Content
687160,Partial Controller Support
687160,Single-player
687160,In-App Purchases
687170,Partial Controller Support
687170,Steam Trading Cards
687170,Steam Cloud
687170,Downloadable Content
687170,Single-player
687170,Steam Achievements
687170,In-App Purchases
687180,Single-player
687180,In-App Purchases
687180,Steam Cloud
687180,Downloadable Content
687180,Steam Achievements
687180,Steam Trading Cards
687180,Partial Controller Support
687190,Downloadable Content
687190,In-App Purchases
687190,Single-player
687190,Steam Trading Cards
687190,Steam Cloud
687190,Steam Achievements
687190,Partial Controller Support
687200,Single-player
687200,Partial Controller Support
687200,In-App Purchases
687200,Downloadable Content
687200,Steam Cloud
687200,Steam Trading Cards
687200,Steam Achievements
687210,Partial Controller Support
687210,Steam Trading Cards
687210,Steam Achievements
687210,Downloadable Content
687210,Single-player
687210,In-App Purchases
687210,Steam Cloud
687220,Steam Achievements
687220,Single-player
687220,Steam Cloud
687220,Partial Controller Support
687220,Downloadable Content
687220,In-App Purchases
687220,Steam Trading Cards
687230,Steam Achievements
687230,Steam Cloud
687230,Steam Trading Cards
687230,Single-player
687230,Partial Controller Support
687230,Downloadable Content
687230,In-App Purchases
687251,Online Multi-Player
687251,In-App Purchases
687251,MMO
687251,Online Co-op
687251,Multi-player
687251,Steam Trading Cards
687251,Downloadable Content
687260,Steam Trading Cards
687260,Steam Achievements
687260,Single-player
687270,Captions available
687270,Full controller support
687270,Steam Achievements
687270,Steam Cloud
687270,Single-player
687280,Cross-Platform Multiplayer
687280,Online Multi-Player
687280,In-App Purchases
687310,Full controller support
687310,Single-player
687310,Steam Achievements
687320,Room-Scale
687320,Standing
687320,Keyboard / Mouse
687320,HTC Vive
687320,Tracked Motion Controllers
687320,Seated
687320,Oculus Rift
687320,Gamepad
687320,Single-player
687360,Partial Controller Support
687360,Single-player
687390,Single-player
687420,Steam Achievements
687420,Partial Controller Support
687420,Steam Cloud
687420,Single-player
687460,Captions available
687480,Single-player
687480,Steam Achievements
687490,Steam Achievements
687490,Single-player
687500,Cross-Platform Multiplayer
687500,Downloadable Content
687500,Single-player
687500,Co-op
687500,Steam Achievements
687500,Steam Trading Cards
687500,Captions available
687500,Multi-player
687510,Single-player
687540,Partial Controller Support
687540,Single-player
687540,Steam Achievements
687540,Steam Leaderboards
687560,Steam Achievements
687560,Single-player
687590,Single-player
687590,Partial Controller Support
687600,Single-player
687610,Single-player
687610,Partial Controller Support
687630,Cross-Platform Multiplayer
687630,Online Multi-Player
687630,In-App Purchases
687630,Single-player
687640,Standing
687640,HTC Vive
687640,Single-player
687640,Tracked Motion Controllers
687650,Single-player
687730,Single-player
687730,Standing
687730,Oculus Rift
687730,HTC Vive
687730,Tracked Motion Controllers
687730,Seated
687760,Single-player
687820,Single-player
687820,Downloadable Content
687820,Partial Controller Support
687870,Tracked Motion Controllers
687870,Oculus Rift
687870,HTC Vive
687870,Seated
687890,HTC Vive
687890,Steam Achievements
687890,Standing
687890,Oculus Rift
687890,Tracked Motion Controllers
687890,Room-Scale
687890,Single-player
687900,Single-player
687910,Multi-player
687910,Steam Workshop
687910,Single-player
687910,Steam Leaderboards
687910,Includes level editor
687910,Captions available
687910,Downloadable Content
687910,Online Multi-Player
687910,Cross-Platform Multiplayer
687910,Steam Cloud
687910,Steam Achievements
687910,Steam Trading Cards
6880,Single-player
688000,Steam Achievements
688000,Single-player
688000,Captions available
688000,Steam Cloud
688020,Co-op
688020,Multi-player
688020,Local Co-op
688020,Single-player
688020,Local Multi-Player
688030,Multi-player
688030,MMO
688030,Online Co-op
688030,Online Multi-Player
688030,Downloadable Content
688050,Tracked Motion Controllers
688050,Standing
688050,Single-player
688050,HTC Vive
688050,Seated
688050,Room-Scale
688090,Single-player
688090,Steam Achievements
688090,Steam Cloud
688090,Partial Controller Support
688090,Downloadable Content
688090,Steam Trading Cards
688110,Full controller support
688110,Local Co-op
688110,Steam Achievements
688110,Shared/Split Screen
688110,Co-op
688110,Steam Leaderboards
688110,Local Multi-Player
688110,Multi-player
688110,Single-player
688150,Single-player
688170,Single-player
688180,Single-player
688180,Steam Achievements
688210,Multi-player
688210,Single-player
688210,Online Multi-Player
688241,Single-player
688241,Downloadable Content
688241,Steam Achievements
688241,Partial Controller Support
688242,Downloadable Content
688242,Single-player
688242,Steam Achievements
688242,Partial Controller Support
688243,Downloadable Content
688243,Partial Controller Support
688243,Single-player
688243,Steam Achievements
688244,Partial Controller Support
688244,Downloadable Content
688244,Single-player
688244,Steam Achievements
688245,Downloadable Content
688245,Single-player
688245,Partial Controller Support
688245,Steam Achievements
688246,Partial Controller Support
688246,Single-player
688246,Steam Achievements
688246,Downloadable Content
688247,Steam Achievements
688247,Single-player
688247,Partial Controller Support
688247,Downloadable Content
688248,Partial Controller Support
688248,Steam Achievements
688248,Downloadable Content
688248,Single-player
688249,Partial Controller Support
688249,Steam Achievements
688249,Downloadable Content
688249,Single-player
688250,Single-player
688250,Steam Achievements
688250,Downloadable Content
688250,Partial Controller Support
688251,Downloadable Content
688251,Partial Controller Support
688251,Steam Achievements
688251,Single-player
688252,Partial Controller Support
688252,Single-player
688252,Downloadable Content
688252,Steam Achievements
688253,Downloadable Content
688253,Steam Achievements
688253,Partial Controller Support
688253,Single-player
688254,Partial Controller Support
688254,Downloadable Content
688254,Single-player
688254,Steam Achievements
688255,Steam Achievements
688255,Downloadable Content
688255,Single-player
688255,Partial Controller Support
688256,Partial Controller Support
688256,Steam Achievements
688256,Single-player
688256,Downloadable Content
688257,Steam Achievements
688257,Downloadable Content
688257,Partial Controller Support
688257,Single-player
688258,Downloadable Content
688258,Steam Achievements
688258,Partial Controller Support
688258,Single-player
688259,Single-player
688259,Steam Achievements
688259,Partial Controller Support
688259,Downloadable Content
688260,Single-player
688260,Captions available
688260,Steam Achievements
688270,Single-player
688270,Downloadable Content
688270,Steam Achievements
688270,Partial Controller Support
688271,Partial Controller Support
688271,Downloadable Content
688271,Steam Achievements
688271,Single-player
688272,Partial Controller Support
688272,Steam Achievements
688272,Downloadable Content
688272,Single-player
688273,Partial Controller Support
688273,Steam Achievements
688273,Single-player
688273,Downloadable Content
688274,Partial Controller Support
688274,Single-player
688274,Downloadable Content
688274,Steam Achievements
688280,In-App Purchases
688280,Downloadable Content
688280,Steam Achievements
688280,Steam Cloud
688280,Single-player
688280,Steam Trading Cards
688280,Partial Controller Support
688290,Single-player
688290,Steam Achievements
688290,Steam Cloud
688290,In-App Purchases
688290,Downloadable Content
688290,Partial Controller Support
688290,Steam Trading Cards
688300,Partial Controller Support
688300,In-App Purchases
688300,Steam Cloud
688300,Steam Trading Cards
688300,Single-player
688300,Steam Achievements
688300,Downloadable Content
688310,Downloadable Content
688310,Steam Achievements
688310,In-App Purchases
688310,Steam Trading Cards
688310,Single-player
688310,Partial Controller Support
688310,Steam Cloud
688330,Captions available
688330,Single-player
688330,Steam Achievements
688330,Steam Cloud
688340,Commentary available
688360,Single-player
688360,Steam Cloud
688360,Steam Achievements
688370,Steam Trading Cards
688370,Single-player
688370,Partial Controller Support
688380,Partial Controller Support
688380,Single-player
688380,Steam Achievements
688380,Steam Cloud
688400,Full controller support
688400,Single-player
688400,Steam Achievements
688430,Steam Trading Cards
688430,Steam Achievements
688430,Single-player
688430,Online Multi-Player
688430,Multi-player
688430,In-App Purchases
688450,Steam Achievements
688450,Full controller support
688450,Single-player
688460,Local Multi-Player
688460,Shared/Split Screen
688460,Includes level editor
688460,Single-player
688460,Downloadable Content
688460,Steam Achievements
688460,Steam Trading Cards
688460,Steam Cloud
688460,Multi-player
688460,Cross-Platform Multiplayer
688460,Steam Workshop
688470,Single-player
688480,Seated
688480,Online Multi-Player
688480,Gamepad
688480,Keyboard / Mouse
688480,Full controller support
688480,HTC Vive
688480,Steam Achievements
688480,Oculus Rift
688480,Steam Trading Cards
688480,Cross-Platform Multiplayer
688500,Online Multi-Player
688500,In-App Purchases
688500,Multi-player
688510,Online Multi-Player
688510,Downloadable Content
688510,Online Co-op
688510,MMO
688510,Multi-player
688520,Online Multi-Player
688520,Downloadable Content
688520,Online Co-op
688520,MMO
688520,Multi-player
688530,Multi-player
688530,MMO
688530,Online Co-op
688530,Downloadable Content
688530,Online Multi-Player
688550,Single-player
688550,Steam Achievements
688570,Steam Leaderboards
688570,Steam Achievements
688570,Single-player
688580,Single-player
688590,Steam Achievements
688590,Single-player
688600,Single-player
688620,Single-player
688620,Cross-Platform Multiplayer
688620,Full controller support
688620,Steam Achievements
688620,Steam Cloud
688620,Online Multi-Player
688620,Local Multi-Player
688630,Steam Workshop
688630,Includes level editor
688630,Single-player
688630,Steam Achievements
688650,Single-player
688680,Steam Cloud
688680,Steam Achievements
688680,Full controller support
688680,Single-player
688690,Steam Achievements
688690,Steam Trading Cards
688690,Single-player
688700,Steam Trading Cards
688700,Steam Cloud
688700,Downloadable Content
688700,Steam Achievements
688700,Full controller support
688700,Single-player
688720,HTC Vive
688720,Tracked Motion Controllers
688720,Single-player
688720,Room-Scale
688730,Partial Controller Support
688730,Stats
688730,Online Multi-Player
688730,Cross-Platform Multiplayer
688750,Steam Achievements
688750,Single-player
688750,Partial Controller Support
688790,Steam Achievements
688790,Single-player
688790,Steam Cloud
688810,Downloadable Content
688810,Single-player
688820,Multi-player
688820,Downloadable Content
688820,Co-op
688820,Cross-Platform Multiplayer
688830,Cross-Platform Multiplayer
688830,Multi-player
688830,Downloadable Content
688830,Co-op
688860,In-App Purchases
688860,Single-player
688860,Online Multi-Player
688860,Steam Achievements
688860,Multi-player
688860,Steam Trading Cards
688860,Downloadable Content
688870,Downloadable Content
688870,Steam Achievements
688870,Steam Trading Cards
688870,Single-player
688890,Co-op
688890,Cross-Platform Multiplayer
688890,Multi-player
688890,Downloadable Content
688900,Full controller support
688900,Single-player
688910,Steam Cloud
688910,Tracked Motion Controllers
688910,HTC Vive
688910,Standing
688910,Single-player
688910,Keyboard / Mouse
688910,Seated
688930,Commentary available
688930,Multi-player
688930,Local Multi-Player
688930,Shared/Split Screen
688930,MMO
688930,Online Co-op
688930,Co-op
688930,Local Co-op
688930,Single-player
688930,Includes level editor
688930,Online Multi-Player
688930,Includes Source SDK
688970,Steam Achievements
688970,Multi-player
688970,Single-player
688970,In-App Purchases
688970,Steam Trading Cards
688970,Downloadable Content
688970,Online Multi-Player
688980,Steam Achievements
688980,In-App Purchases
688980,Multi-player
688980,Steam Trading Cards
688980,Single-player
688980,Online Multi-Player
688980,Downloadable Content
689000,Steam Cloud
689000,Steam Achievements
689000,Single-player
689000,Partial Controller Support
689030,Steam Leaderboards
689030,Steam Cloud
689030,Single-player
689030,Steam Achievements
689030,Multi-player
689030,Co-op
689030,Partial Controller Support
689040,Steam Achievements
689040,Online Multi-Player
689050,Multi-player
689050,Partial Controller Support
689050,Single-player
689050,Steam Leaderboards
689050,Online Multi-Player
689050,Steam Achievements
689060,Single-player
689070,Single-player
689070,Steam Achievements
689080,Single-player
689090,Single-player
689090,Steam Achievements
689100,Single-player
689100,Steam Cloud
689120,Multi-player
689120,Partial Controller Support
689120,Single-player
689120,Shared/Split Screen
689120,Local Multi-Player
689130,Single-player
689130,Tracked Motion Controllers
689130,HTC Vive
689130,Room-Scale
689130,Standing
689160,Single-player
689180,Single-player
689180,Steam Achievements
689210,Tracked Motion Controllers
689210,HTC Vive
689210,Single-player
689210,Room-Scale
689270,Local Multi-Player
689270,Single-player
689300,Single-player
689340,Steam Cloud
689340,Steam Achievements
689340,Steam Leaderboards
689340,Stats
689340,Single-player
689350,Steam Achievements
689350,Single-player
689360,Steam Trading Cards
689360,Single-player
689360,Steam Achievements
689390,Full controller support
689390,Downloadable Content
689390,Single-player
689400,Single-player
689430,Stats
689430,Co-op
689430,Downloadable Content
689430,Online Co-op
689430,Multi-player
689430,Online Multi-Player
689460,Single-player
689470,Single-player
689470,Full controller support
689480,Single-player
689480,Steam Cloud
689480,Partial Controller Support
689520,Steam Leaderboards
689520,Online Multi-Player
689520,Steam Achievements
689520,Steam Trading Cards
689520,Single-player
689520,Partial Controller Support
689550,Steam Cloud
689550,Downloadable Content
689550,Steam Achievements
689550,Steam Trading Cards
689550,Single-player
689570,Steam Leaderboards
689570,Online Multi-Player
689570,Stats
689570,Steam Achievements
689580,Standing
689580,HTC Vive
689580,Room-Scale
689580,Steam Cloud
689580,Seated
689580,Tracked Motion Controllers
689590,Co-op
689590,Downloadable Content
689590,Multi-player
689590,Cross-Platform Multiplayer
689600,HTC Vive
689600,Oculus Rift
689600,Single-player
689600,Tracked Motion Controllers
689600,Standing
689600,Room-Scale
689630,Stats
689630,Single-player
689630,Captions available
689630,Downloadable Content
689630,Includes level editor
689630,Full controller support
689710,Tracked Motion Controllers
689710,Partial Controller Support
689710,Room-Scale
689710,Single-player
689710,Standing
689710,HTC Vive
689710,Seated
689740,Single-player
689750,Single-player
689750,Steam Achievements
689820,Steam Achievements
689820,Steam Cloud
689820,Single-player
689830,HTC Vive
689830,Oculus Rift
689830,Single-player
689830,Tracked Motion Controllers
689830,Room-Scale
689850,HTC Vive
689850,Keyboard / Mouse
689850,Seated
689850,Standing
689850,Partial Controller Support
689850,Room-Scale
689870,Single-player
689870,Full controller support
689870,Downloadable Content
689870,Includes level editor
689890,Online Multi-Player
689890,Full controller support
689890,Steam Achievements
689890,Downloadable Content
689890,Cross-Platform Multiplayer
689890,Online Co-op
689890,Steam Leaderboards
689890,Multi-player
689900,Steam Achievements
689900,Single-player
689910,Steam Achievements
689910,Single-player
689920,Downloadable Content
689920,Single-player
689920,Steam Achievements
689950,Single-player
689950,Steam Trading Cards
689950,Steam Leaderboards
689950,Downloadable Content
689950,Full controller support
689950,Steam Cloud
689950,Steam Achievements
689990,Single-player
689990,Steam Achievements
6900,Single-player
690000,Full controller support
690000,Multi-player
690000,Shared/Split Screen
690000,Local Co-op
690030,Downloadable Content
690030,Full controller support
690030,Single-player
690040,Single-player
690060,Single-player
690060,Full controller support
690060,Steam Achievements
690080,Single-player
690080,Partial Controller Support
690080,Steam Achievements
690130,Single-player
690180,Steam Cloud
690180,Full controller support
690180,Single-player
690180,Steam Achievements
690180,Downloadable Content
690200,Local Multi-Player
690200,Multi-player
690200,Online Multi-Player
690220,Single-player
690240,Steam Achievements
690240,Single-player
690260,Local Multi-Player
690260,Steam Achievements
690260,Shared/Split Screen
690260,Multi-player
690260,Partial Controller Support
690280,Steam Workshop
690350,Multi-player
690350,Online Multi-Player
690380,Multi-player
690380,Cross-Platform Multiplayer
690380,Downloadable Content
690380,Co-op
690400,Full controller support
690400,Single-player
690410,Full controller support
690410,Single-player
690430,Partial Controller Support
690430,Downloadable Content
690430,Steam Trading Cards
690440,Single-player
690450,Cross-Platform Multiplayer
690450,Co-op
690450,Multi-player
690450,Downloadable Content
690460,Online Multi-Player
690460,Steam Workshop
690460,Multi-player
690460,Cross-Platform Multiplayer
690460,Full controller support
690460,Co-op
690460,Steam Achievements
690460,Online Co-op
690460,Steam Trading Cards
690510,Online Multi-Player
690510,Partial Controller Support
690510,In-App Purchases
690510,Multi-player
690510,Cross-Platform Multiplayer
690540,Co-op
690540,Cross-Platform Multiplayer
690540,Downloadable Content
690540,Multi-player
690560,Full controller support
690560,Steam Achievements
690560,Single-player
690560,Steam Cloud
690570,Online Multi-Player
690570,Single-player
690570,Steam Achievements
690570,Steam Cloud
690570,Partial Controller Support
690570,Cross-Platform Multiplayer
690570,Steam Leaderboards
690610,In-App Purchases
690610,Includes level editor
690610,Partial Controller Support
690610,Single-player
690660,Steam Achievements
690660,Online Multi-Player
690660,Local Multi-Player
690660,Steam Cloud
690660,Shared/Split Screen
690660,Downloadable Content
690660,Steam Leaderboards
690660,Steam Trading Cards
690660,Single-player
690660,Cross-Platform Multiplayer
690660,Full controller support
690670,Single-player
690690,Tracked Motion Controllers
690690,HTC Vive
690690,Room-Scale
690690,Oculus Rift
690690,Seated
690690,Standing
690700,Downloadable Content
690700,Single-player
690710,Co-op
690710,Local Co-op
690710,Partial Controller Support
690710,Shared/Split Screen
690710,Single-player
690710,Multi-player
690710,Steam Achievements
690710,Steam Leaderboards
690730,Online Multi-Player
690730,Cross-Platform Multiplayer
690730,MMO
690730,Online Co-op
690730,Multi-player
690730,Downloadable Content
690730,Co-op
690730,Partial Controller Support
690740,Single-player
690740,Steam Achievements
690740,Steam Cloud
690850,Steam Achievements
690850,Full controller support
690850,Single-player
690860,Single-player
690880,Single-player
690880,Downloadable Content
690930,Steam Achievements
690930,Partial Controller Support
690930,Single-player
690950,Single-player
6910,Single-player
6910,Multi-player
691080,Steam Achievements
691080,Single-player
691110,Single-player
691110,Multi-player
691110,Downloadable Content
691110,Steam Cloud
691110,Stats
691110,Steam Workshop
691110,Co-op
691110,Steam Trading Cards
691110,Steam Achievements
691120,Steam Achievements
691120,Downloadable Content
691120,Steam Trading Cards
691120,Co-op
691120,Single-player
691120,Steam Cloud
691120,Multi-player
691120,Stats
691120,Steam Workshop
691130,Single-player
691130,Steam Achievements
691140,Steam Trading Cards
691140,Single-player
691140,Steam Achievements
691140,Downloadable Content
691140,Steam Cloud
691140,Full controller support
691170,Seated
691170,Oculus Rift
691170,HTC Vive
691170,Room-Scale
691170,Windows Mixed Reality
691170,Downloadable Content
691170,Tracked Motion Controllers
691170,Standing
691220,Steam Cloud
691220,Steam Leaderboards
691220,Single-player
691220,Steam Achievements
691240,Partial Controller Support
691240,Single-player
691240,Steam Achievements
691250,Single-player
691250,Partial Controller Support
691250,Steam Achievements
691300,Single-player
691300,Multi-player
691300,Full controller support
691300,Downloadable Content
691300,Cross-Platform Multiplayer
691300,Steam Trading Cards
691300,Steam Achievements
691310,Downloadable Content
691310,Steam Achievements
691310,Steam Leaderboards
691310,Single-player
691310,Steam Trading Cards
691310,Full controller support
691320,Oculus Rift
691320,Single-player
691320,Room-Scale
691320,Standing
691320,Tracked Motion Controllers
691320,HTC Vive
691390,Single-player
691390,Local Multi-Player
691440,Full controller support
691440,Multi-player
691440,Single-player
691440,Online Multi-Player
691440,Steam Cloud
691440,Downloadable Content
691440,Cross-Platform Multiplayer
691440,Co-op
691440,Steam Achievements
691440,Online Co-op
691440,Steam Trading Cards
691441,Online Multi-Player
691441,Steam Cloud
691441,Full controller support
691441,Single-player
691441,Downloadable Content
691441,Multi-player
691441,Steam Achievements
691441,Cross-Platform Multiplayer
691441,Online Co-op
691441,Steam Trading Cards
691441,Co-op
691450,Steam Achievements
691450,Steam Trading Cards
691450,Single-player
691460,Captions available
691480,Steam Cloud
691480,Steam Leaderboards
691480,Downloadable Content
691480,Cross-Platform Multiplayer
691480,Co-op
691480,Online Co-op
691480,Steam Achievements
691480,Single-player
691490,Online Co-op
691490,Steam Leaderboards
691490,Steam Achievements
691490,Steam Cloud
691490,Co-op
691490,Single-player
691490,Cross-Platform Multiplayer
691490,Downloadable Content
691500,Steam Leaderboards
691500,Co-op
691500,Steam Achievements
691500,Single-player
691500,Online Co-op
691500,Steam Cloud
691500,Cross-Platform Multiplayer
691500,Downloadable Content
691510,Steam Leaderboards
691510,Steam Achievements
691510,Co-op
691510,Steam Cloud
691510,Cross-Platform Multiplayer
691510,Single-player
691510,Online Co-op
691510,Downloadable Content
691520,Steam Cloud
691520,Steam Achievements
691520,Single-player
691520,Downloadable Content
691520,Steam Trading Cards
691540,Shared/Split Screen
691540,Stats
691540,Multi-player
691540,Single-player
691540,Steam Achievements
691540,Steam Cloud
691540,Full controller support
691560,Downloadable Content
691570,Room-Scale
691570,Single-player
691570,Oculus Rift
691570,Tracked Motion Controllers
691570,HTC Vive
691580,Single-player
691580,Steam Achievements
691600,Steam Achievements
691600,Single-player
691620,Single-player
691620,Steam Achievements
691630,Local Co-op
691630,Single-player
691630,Online Co-op
691630,Local Multi-Player
