id,item_name,price,beta_version,ratings,metascore,developer,release_date
353090,chicken invaders 5,$4.99 ,0,3,0,interaction studios,2015.3.13
437020,witch-bot meglilo,$5.99 ,0,1,0,astro port,2016.7.15
320840,wings! remastered edition,$14.99 ,0,3,61,cinemaware,2014.10.17
438780,terrarium land,$9.99 ,0,0,0,layer games,2016.3.29
494020,splash bash,$14.99 ,0,0,0,rovio,2016.7.26
330070,vegas movie studio 13 platinum - steam powered,$49.99 ,0,2,0,magix software gmbh,2015.2.5
269010,science girls,$4.99 ,0,2,0,spiky caterpillar,2009.5.28
302490,ballad of solar,$6.99 ,0,3,0,alawar,2013.4.18
423120,community college hero: trial by fire,$3.99 ,0,3,0,hosted games,2015.12.4
378450,robot tsunami,$9.99 ,0,0,0,ground up games pty ltd xae,2016.1.7
402670,space thinger,$2.99 ,0,0,0,wytchlight,2015.9.25
15350,brain spa,$9.99 ,0,0,0,ubisoft,2007.9.25
36240,kuros,$6.99 ,0,0,0,sandlot games,2009.9.21
462480,sweet escape vr,$4.99 ,1,1,0,,
415350,shooting stars!,$4.99 ,0,3,59,bloodirony,2016.1.19
330460,celestial command,$10.99 ,1,3,0,romenics.artaani.riya,2014.11.20
328680,crab cakes rescue,$6.99 ,0,0,0,mission critical studios,2014.11.14
364700,dawn of the plow,$3.99 ,0,0,0,dan fitzgerald.trichotomy,2015.11.3
209390,dungeonbowl - knockout edition,$12.99 ,0,-2,0,cyanide,2012.7.2
428930,into the belly of the beast,$14.99 ,0,0,0,lucky brograms,2016.6.22
70300,vvvvvv,$4.99 ,0,4,81,terry cavanagh,2010.9.7
286240,dog sled saga,$7.99 ,0,3,0,trichotomy,2016.9.22
448880,spells n stuff,,1,0,0,,
244430,realmyst: masterpiece edition,$17.99 ,0,3,0,cyan,2014.2.5
252450,stardrive 2,$29.99 ,0,0,70,zero sum games,2015.4.9
457820,outrage,$3.99 ,0,0,0,astronomic games,2016.4.6
387880,ninjahtic mind tricks,$1.99 ,0,0,0,blaze epic,2015.7.16
496160,return zero vr,$5.99 ,0,0,0,,
411610,ticks tales,$7.99 ,0,1,0,digital bounce house,2016.6.9
500140,wildlife vr,$2.99 ,0,0,0,,
415860,tactical craft online,,1,0,0,crematorium of time,2016.2.12
403880,motogpu212215 compact,$9.99 ,0,0,0,milestone s.r.l.,2015.12.10
279420,gardens inc. u2013 from rakes to riches,$9.99 ,0,1,0,world-loom.nitreal,2014.3.25
3910,sid meiers civilizationxae iii complete,$4.99 ,0,3,90,firaxis games,2001.10.30
211180,unmechanical,$9.99 ,0,3,74,talawa games,2012.8.8
40340,secret files 2: puritas cordis,$9.99 ,0,2,64,animation arts,2009.10.29
258220,blood knights,$9.99 ,0,0,0,deck 13,2013.11.13
388090,five nights at freddys 4,$7.99 ,0,3,51,scott cawthon,2015.7.23
334260,icebound,$14.99 ,0,0,0,fastermind games,2015.8.5
485800,runeous: part one,,0,2,0,novel tea games,2016.5.28
226580,f1 2014,$29.99 ,0,2,61,codemasters,2014.10.16
299540,heroes rise: the prodigy,$4.99 ,0,3,0,choice of games,2012.7.13
473800,bullet life 2010,$1.99 ,0,0,0,from soy sauce llc,2010.9.10
392950,lost lands: a hidden object adventure,,0,3,0,five-bn games,2015.9.24
415670,highrise heroes: word challenge,$4.99 ,0,1,0,fallen tree games ltd,2016.1.8
497090,amihailu in dreamland,,0,2,0,delmunsoft,2015.2.15
421630,a study in steampunk: choice by gaslight,$3.99 ,0,3,0,hosted games,2015.11.20
434030,aerofly fs 2 flight simulator,$59.99 ,0,2,0,,
462910,poly runner vr,,0,2,0,,
377760,fox & flock,$1.99 ,0,3,0,smarter games,2015.6.9
430280,nature defenders,$1.99 ,0,0,0,nordic mist games,2015.12.21
266210,one way heroics,$3.49 ,0,3,0,smoking wolf,2014.2.28
387010,five: guardians of david,$9.99 ,0,0,66,kingdom games,2015.11.24
371570,tap heroes,$2.99 ,0,0,0,varagtp,2015.6.5
283290,nosferatu: the wrath of malachi,$9.99 ,0,3,70,idol fx,2003.10.21
497060,rise,$1.99 ,0,0,0,new state,2016.7.8
459540,cherry tree high girls fight,$12.99 ,0,2,0,773,2016.6.13
284750,enigmatis: the ghosts of maple creek,$9.99 ,0,3,0,artifex mundi,2011.9.1
305640,shattered planet,$14.99 ,0,2,0,kitfox games,2014.7.3
2800,x2: the threat,$4.99 ,0,2,72,egosoft,2003.12.3
390660,call of tomsk-7,$0.99 ,0,3,0,daniel mercier,2015.8.10
236470,pac-man museumu2122,$19.99 ,0,0,0,bandai namco studio inc.,2014.2.26
378570,robo miner,$2.99 ,0,1,0,reiti.net,2013.11.1
341120,glorkian warrior: the trials of glork,$3.99 ,0,3,0,pixeljam,2015.3.24
429490,resilience: wave survival,$5.99 ,0,0,0,jimbob games,2015.12.23
402390,hyperdrive massacre,$9.99 ,0,1,0,34bigthings srl,2015.10.12
521000,globe rush,$2.99 ,0,0,0,treetop crew,2016.9.2
33710,paws and claws: pet school,$6.99 ,0,0,0,dtp u2013 young entertainment gmbh &amp; co. kg,2006.12.15
407400,the juicer - free official soundtrack,,0,0,0,anvate games,2012.9.6
295850,vlad the impaler,$0.99 ,0,2,0,section studios,2014.7.17
447270,ikea vr experience,,0,2,0,,
44100,super laser  racer,$4.99 ,0,3,0,new star games ltd,2010.2.18
248470,doorways: prelude,$9.99 ,0,0,0,saibot studios,2013.9.20
33230,assassins creed 2 deluxe edition,$19.99 ,0,3,86,ubisoft montreal,2010.3.9
458110,vreakout,$7.99 ,0,0,0,,
285900,gang beasts,$19.99 ,0,2,0,boneloaf,2017.12.12
18470,helldorado,$9.99 ,0,0,65,spellbound,2009.4.30
255280,1954 alcatraz,$9.99 ,0,2,0,daedalic entertainment.irresponsible games,2014.3.11
295670,hive jump,$19.99 ,0,2,0,graphite lab,2017.1.18
18400,crazy machines 2,$9.99 ,0,0,72,fakt software,2008.6.20
379380,reloaded,$4.99 ,0,0,0,urbanscan,2015.7.24
9880,champions online,,0,2,72,cryptic studios,2009.9.1
212030,kung fu strike - the warriors rise,$9.99 ,0,3,0,qooc software,2012.7.24
474620,giga girl,$2.99 ,0,1,0,outgunned games.invisible tile,2016.3.23
400570,warpball,$8.99 ,1,0,0,unruly attractions,2017.6.5
304670,aeon command,$2.99 ,0,2,0,bat country games. llc,2014.7.3
289620,collapse,$19.99 ,0,2,0,creoteam,2008.9.25
403670,lumber island - that special place,$4.99 ,0,1,0,deanforge,2015.10.1
8400,geometry wars: retro evolved,$3.99 ,0,3,76,bizarre creations,2007.3.7
378530,natures zombie apocalypse,$12.99 ,1,1,0,aniode,2015.7.23
397060,faeria,,0,3,80,abrakam sa,2017.3.8
342450,sword daughter,$6.99 ,0,0,0,hanabira,2015.2.13
260270,shadows: price for our sins bonus edition,$9.99 ,0,0,0,8th floor games,2013.3.21
274130,rambo the video game: baker team,,0,0,0,teyon,2014.2.21
367990,3d paraglider,$1.99 ,0,-1,0,khos85,2015.8.3
227260,displayfusion,$29.99 ,0,3,0,binary fortress software,2013.3.29
356770,astronaut simulator,$1.99 ,0,0,0,astrosimer,2015.4.2
204940,crusader kings complete,$9.99 ,0,0,73,paradox development studio,2012.2.14
312010,bird assassin,$1.99 ,0,3,0,social loner studios,2011.2.8
268360,krautscape,$7.99 ,0,2,0,mario von rickenbach.playables,2016.2.24
286940,s.k.i.l.l. - special force 2 (shooter),,0,0,0,dragonfly gf co.. ltd,2013.9.12
312990,the expendabros,,0,4,0,free lives,2014.8.5
9800,death to spies,$4.99 ,0,2,69,haggard games,2007.10.16
400660,reverse crawl,$5.99 ,0,3,0,nerdook productions,2015.9.24
476490,choice of the pirate,$5.99 ,0,3,0,choice of games,2016.5.20
510750,driftwood the visual novel,,0,0,0,wakagana,2016.8.2
38080,build-a-lot,$9.99 ,0,1,0,hip soft,2007.10.2
227180,kingdom wars,$19.98 ,0,0,0,reverie world studios,2013.4.1
461650,its killing time,$5.99 ,0,0,0,choice of games,2015.6.27
283980,spy fox in dry cereal,$6.99 ,0,3,0,humongous entertainment,1997.10.17
430080,elysium: blood games,$1.99 ,0,0,0,simprose studios,2016.1.5
473670,the dolls: reborn,$4.99 ,0,0,0,hush interactive,2016.5.25
356270,cuban missile crisis,$4.99 ,0,2,0,g5 software,2005.5.6
409610,one final chaos,$4.99 ,0,0,0,pusselbit.sweet studio labs,2015.10.21
338630,wildlife camp,$6.99 ,0,2,0,b-alive gmbh,2010.3.19
506280,my lil donut,,0,1,0,,
394740,battleline: steel warfare,,0,0,0,creant co.,2016.8.25
527810,dynamite alex,$0.99 ,0,0,0,ryan silberman,2016.9.8
365720,skyrim script extender (skse),,0,4,0,the skse team,2015.8.12
452490,the cubicle.,,0,3,0,,
280540,ghostcontrol inc.,$14.99 ,0,2,0,bumblebee,2014.6.6
333930,dirty bombxae,,0,3,63,splash damage,
260790,1001 spikes,$14.99 ,0,3,80,nicalis. inc.,2014.6.3
436110,medusas labyrinth,,0,2,0,guru games,2016.2.15
288790,white haven mysteries,$4.99 ,0,0,0,gogii games,2014.4.17
283840,alltynex second,$7.99 ,0,1,0,siter skain,2014.12.11
46700,ironclads: american civil war,$9.99 ,0,-2,0,totem games,2009.1.8
336220,orbitor,$14.99 ,1,2,0,evil aliens,2015.8.21
321490,motogpu212214 compact,$9.99 ,0,-2,0,milestone s.r.l.,2014.11.21
285310,rollercoaster tycoonxae: deluxe,$5.99 ,0,3,0,chris sawyer productions,1999.3.31
458420,last heroes 3,$1.99 ,0,0,0,warfare studios,2016.4.1
318660,moorhuhn / crazy chicken tales,$2.99 ,0,0,0,coreplay,2010.9.13
342090,the clans - saga of the twins,$9.99 ,0,-2,0,supreme clans entertainment,2015.4.21
387670,bound by sea,$1.99 ,0,0,0,,2014.10.1
243220,fract osc,$14.99 ,0,3,75,phosfiend systems,2014.4.22
395900,backgammon blitz,$3.99 ,0,0,0,voofoo studios,2015.11.12
454630,button frenzy,$4.99 ,0,0,0,zerofiftyone,2016.7.8
64000,men of war: assault squad,$9.99 ,0,3,77,digitalmindsoft,2011.2.24
466430,choice of alexandria,$2.99 ,0,1,0,choice of games,2016.6.10
342130,hashtag dungeon,$2.99 ,0,0,0,hitpoint games ltd.,2016.6.1
355530,last word,$9.99 ,0,3,67,twelve tiles,2015.5.8
379350,sol divide,$4.99 ,0,0,0,psikyo,2015.7.13
281050,vanguard princess directors cut,,0,3,0,tomoaki sugeno,2014.2.28
316630,character creator - graphics pack,$5.99 ,0,0,0,eldon harris,2014.8.22
367120,seduce me the otome,,0,3,0,michaela laws,2015.2.12
426170,defragmented,$14.99 ,0,0,68,glass knuckle games,2016.2.12
358490,drip drip,$9.99 ,0,0,0,thomas konkol,2016.2.25
312150,wild warfare,$2.99 ,1,2,0,hyper hippo games,2014.7.15
516900,oniris basket vr,$3.99 ,1,0,0,,
325120,notch - the innocent luna: eclipsed sinners,$9.99 ,0,3,0,angels blue digital entertainment.digitalez,2012.2.18
339160,tales of the orient: the rising sun,$9.99 ,0,1,0,green sauce games,2015.2.27
73060,defenders of ardania,$9.99 ,0,-2,58,most wanted entertainment,2012.3.14
227220,sang-froid - tales of werewolves,,0,3,79,artifice studio,2013.4.5
430300,minus zero,$1.99 ,0,0,0,triangle service,2016.6.16
317080,motorsport revolution,$14.99 ,0,-1,0,ghost machine,2015.1.15
29800,caster,$1.99 ,0,2,0,elecorn,2009.3.19
449020,the bottom of the well,,0,3,0,red nettle studio,2016.1.25
404640,game tycoon 2,$14.99 ,0,-2,0,sunlight games,2016.4.8
453750,tyto ecology,$6.99 ,0,2,0,immersed games,2016.4.14
358210,monster bash,$4.99 ,0,1,0,3d realms (apogee software),1993.4.9
431850,projector face,$4.99 ,0,1,0,fluik entertainment inc,2016.6.1
469890,space codex,$0.99 ,0,3,0,takk,2016.5.9
341760,flem,$5.99 ,0,1,0,henchman &amp; goon,2015.4.28
374400,voicebot,$8.99 ,0,2,0,binary fortress software,2015.6.4
407880,mad nords: probably an epic quest,$5.99 ,0,1,0,dragons games,2016.12.2
358220,mystic towers,$4.99 ,0,0,0,animation f/x,1994.7.15
366800,mainland,,0,3,0,vasily voronkov.ryan joseph.peter kosyh,2015.5.8
23310,the last remnantu2122,$9.99 ,0,3,66,square enix,2009.4.9
250600,the plan,,0,3,0,krillbite studio,2013.2.10
340400,lucid awakening 2,$8.99 ,0,0,0,momiji studios,2015.1.7
392610,tricone lab,$9.99 ,0,0,0,partickhill games limited,2017.7.27
105420,ms. splosion man,$9.99 ,0,3,0,twisted pixel games,2013.4.3
377070,noctropolis,$9.99 ,0,1,0,flashpoint studios.nightdive studios,1994.1.1
406260,robotpencil presents: approachable anatomy,$5.99 ,0,0,0,,2015.10.21
214610,cherry tree high comedy club,$7.99 ,0,3,0,773,2012.11.8
281370,real horror stories ultimate edition,$1.99 ,0,-2,0,gameore,2014.4.1
377720,idol magical girl chiru chiru michiru part 2,$19.99 ,0,1,0,frontwing,2015.7.29
391310,alien attack: in space,$1.99 ,0,2,0,deadly silence games (alien jellyfish).nova dimension,2016.6.21
298930,darkness within 1: in pursuit of loath nolder,$7.99 ,0,3,0,zoetrope interactive,2009.8.14
259720,fading hearts,$14.99 ,0,0,0,sakura river interactive,2009.11.11
260550,haunted,$14.99 ,0,2,76,dtp entertainment,2012.12.11
496380,a verdant hue,$14.99 ,0,0,0,spilt milk studios ltd,2016.7.26
96800,nexuiz,$9.99 ,0,0,54,illfonic,2012.5.10
501220,space ribbon,$9.99 ,1,0,0,,
22370,fallout 3: game of the year edition,$19.99 ,0,3,91,bethesda game studios,2009.10.13
466210,race & destroy,$1.99 ,0,-2,0,angryangelgames,2016.5.13
12120,grand theft auto: san andreas,$14.99 ,0,3,93,rockstar games,2005.6.6
473050,underwater adventure,$3.99 ,0,0,0,torii-games,2016.6.1
331290,miko gakkou: second year,$5.99 ,0,2,0,xinoro,2014.11.13
369070,slain: back from hell,$12.99 ,0,2,74,andrew gilmour,2016.3.24
15520,aaaaaa!!! - a reckless disregard for gravity,$9.99 ,0,3,81,dejobaan games. llc,2009.9.3
313140,blackbay asylum,$19.99 ,0,2,0,tad productions ab,2014.8.1
206250,cladun x2 / u30afu30e9u30b7u30c3u30afu30c0u30f3u30b8u30e7u30f3x2,$9.99 ,0,2,0,system prisma,2012.8.14
248410,legends of aethereus,,0,-2,0,three gates,2013.9.27
362090,siralim,$9.99 ,0,3,0,thylacine studios,2015.4.24
282140,soma,$29.99 ,0,4,84,frictional games,2015.9.21
391120,the archetype,$1.99 ,0,0,0,rafael barreto.mackenzie kaser,2015.9.18
370480,pixel galaxy,$9.99 ,0,1,68,serenity forge,2015.10.2
348240,gun wings,$3.99 ,0,3,0,mercury stone.angels blue digital entertainment.digitalez,2014.3.3
399920,blowy fish,$1.99 ,0,0,0,one man band games,2015.9.25
236130,horizon,$29.99 ,0,0,0,l3o interactive,2014.2.6
313870,a vampyre story,$19.99 ,0,0,75,autumn moon,2008.12.2
330000,kingdoms ccg,,0,0,0,ganz studio,2015.1.22
6550,devil may cryxae 3 special edition,$19.99 ,0,0,66,capcom co.. ltd.,2006.5.23
228180,action! - gameplay recording and streaming,$49.99 ,0,2,0,mirillis,2014.5.8
495720,intrude,$3.99 ,0,3,0,michal kruba,2016.8.1
470450,wheres my helmet?,$0.99 ,0,2,0,mega boss game studio,2016.5.20
267600,airport simulator 2014,$9.99 ,0,-4,0,united independent entertainment gmbh,2013.12.19
284100,unclaimed world,$18.99 ,0,0,0,refactored games oxdc,2016.10.4
108210,memoir 44 online,,0,0,0,days of wonder,2011.10.12
353630,oil enterprise,$19.99 ,0,0,0,crafty studios,2016.4.20
233350,sudeki,$5.99 ,0,3,0,climax studios,2005.3.25
328060,tales runner,,0,0,0,rhaon entertainment,2015.2.17
343360,particula,$0.99 ,0,0,0,microblast games,2015.2.2
33980,pound of ground,$9.99 ,0,0,0,centauri production,2010.11.5
366080,crypt of the necrodancer extended soundtrack,$4.99 ,0,1,0,brace yourself games,2015.4.23
343070,world of subways 4 u2013 new york line 7,$19.99 ,0,0,0,tml-studios,2015.3.23
496250,paddle up,$9.99 ,1,3,0,,
260020,you dont know jack sports,$2.99 ,0,2,0,jackbox games. inc.,1996.9.30
336730,supreme league of patriots - episode 3: ice cold in ellis,$5.99 ,0,0,0,no bull intentions,2015.1.29
351420,veteran combat,$1.99 ,0,0,0,cyberphobx,2015.2.16
13630,tom clancys ghost reconxae island thunderu2122,$4.99 ,0,1,82,red storm entertainment,2002.9.25
410440,vertigo void,$4.99 ,0,1,0,james de silva.matthew sanders,2016.5.12
39690,arcania,$19.99 ,0,0,63,spellbound studios,2010.10.15
37240,diner dash:xae hometown herou2122,$9.99 ,0,-2,0,playfirst,2009.8.12
487700,conan the mighty pig,$0.99 ,0,3,0,mihai morosan,2016.6.28
202370,scary girl,$6.99 ,0,0,0,tikgames,2012.4.9
366050,star balls,$4.99 ,0,0,0,bolder games,2015.8.18
2390,heretic: shadow of the serpent riders,$4.99 ,0,3,0,raven software,2007.8.3
4520,full spectrum warrior,$9.99 ,0,0,80,pandemic studios,2004.9.21
491390,alchemist penguin,$1.99 ,0,1,0,foot in the box. llc,2015.6.6
257990,oozi: earth adventure,$4.99 ,0,3,66,awesome games studio,2013.12.5
11610,dragon nest,,0,2,0,eyedentity games inc.,2012.12.18
455590,skedaddle,$2.99 ,1,0,0,plaiko,2016.6.17
348530,incognito,$7.99 ,0,0,0,maxwolf.fox,2009.12.9
263200,signs of life,$9.99 ,1,2,0,sweet dog studios,2014.1.27
371890,gunslugs,$4.99 ,0,0,0,orangepixel,2015.6.2
257610,logomaker 4,$29.99 ,0,0,0,studio v5,2013.12.4
38700,toki tori,$4.99 ,0,3,80,two tribes,2010.1.28
13210,unreal tournament 3 black,$19.99 ,0,3,83,epic games. inc.,2007.11.19
265990,rogues tale,$4.99 ,0,0,0,epixx.org,2014.3.28
262000,gabriel knight: sins of the fathers 20th anniversary edition,$19.99 ,0,3,74,phoenix online studios.pinkerton road studio,2014.10.15
15710,oddworld: abes exoddusxae,$2.99 ,0,3,0,oddworld inhabitants,1998.11.17
349550,mighty dungeons,$0.99 ,0,0,0,yohan launay.frederic gaillard,2015.3.3
263600,ef-12: fighting game maker,$9.99 ,0,-2,0,quad arrow co..ltd.,2016.7.29
248290,reach for the sun,$4.99 ,0,0,0,filament games,2013.5.6
288160,the room,$4.99 ,0,4,73,fireproof games,2014.7.28
501280,virzoom gamepad emulator,,0,0,0,,
379290,sumo revise,$4.99 ,0,0,0,john szymanski.evan szymanski.david szymanski,2015.6.25
319510,five nights at freddys,$4.99 ,0,3,78,scott cawthon,2014.8.18
377310,the tower of elements,$0.99 ,0,0,0,wulo games,2015.8.5
205910,tiny and big: grandpas leftovers,$9.99 ,0,3,75,black pants studio,2012.6.19
507050,dogos,$11.99 ,0,0,0,opqam,2016.9.6
257730,infinity wars: animated trading card game,,0,3,0,lightmare studios,2014.9.5
355100,dungeon crawlers hd,$4.99 ,0,0,0,,
407690,r.b.i. baseball 16,$19.99 ,0,0,0,mlb.com,2016.3.29
315930,bravada,$9.99 ,0,1,70,interbellum team,2014.8.22
435460,notcodu2122,$4.99 ,0,1,0,notgames,2016.5.19
364130,ride the bullet,$3.99 ,0,0,0,jordan sendar,2015.5.22
340990,disney bolt,$19.99 ,0,0,0,avalanche software,2008.11.18
348850,disney mickeys typing adventure,$19.99 ,0,0,0,individual software inc.,2012.12.10
442500,age of gladiators,$9.99 ,0,3,0,creative storm entertainment,2016.2.25
401170,birth of shadowsxae,$4.99 ,0,0,0,precision games. llc,2015.11.5
7260,loki,$9.99 ,0,0,61,cyanide studios,2007.10.2
356730,the hole story,$4.99 ,0,0,0,learndistrict inc..the negatives,2015.7.13
299340,habitat,$14.99 ,0,0,0,4gency,2016.1.26
324710,to be or not to be,$4.99 ,0,3,0,tin man games,2015.2.4
296550,niko: through the dream,$9.99 ,0,3,74,studio paint,2015.7.10
9350,supreme commander,$14.99 ,0,3,86,gas powered games,2007.2.20
41300,altitude,,0,3,79,nimbly games,2009.12.4
381610,dandy: or a brief glimpse into the life of the candy alchemist,$9.99 ,0,1,0,wefiends. inc.,2015.8.4
302810,divinia chronicles: relics of gan-ti,$14.99 ,1,0,0,team monkey,2018.12.1
271670,10 second ninja,$1.99 ,0,3,72,four circle interactive,2014.3.5
356260,stalingrad,$4.99 ,0,3,0,dtf games,2005.4.5
307590,penarium,$9.99 ,0,1,80,self made miracle,2015.9.22
25940,east india company: pirate bay,$4.99 ,0,0,0,nitro games,2009.7.31
9420,supreme commander: forged alliance,$14.99 ,0,4,81,gas powered games,2011.9.28
204760,deep black: reloaded,$29.99 ,0,-2,39,biart,2012.4.18
269050,year walk,$5.99 ,0,3,87,simogo,2014.3.6
247350,artemis spaceship bridge simulator,$6.99 ,0,3,0,,2013.9.16
50300,spec ops: the line,$29.99 ,0,3,76,yager development,2012.6.25
327220,annas quest,$19.99 ,0,3,74,daedalic entertainment,2015.7.2
314290,obludia,$4.99 ,0,0,0,fobti interactive,2014.7.18
336030,race.a.bit,$9.99 ,0,0,0,aesir interactive,2016.3.10
315940,top hat,$0.99 ,0,0,0,n94games,2014.7.31
510250,super destronaut,$1.99 ,0,1,0,petite games,2016.8.26
338800,seven kingdoms 2 hd,$9.99 ,0,3,0,enlight software limited,2015.2.4
419250,everything is grey,$1.99 ,0,0,0,,2016.1.21
360940,the mean greens - plastic warfare,$9.99 ,0,2,0,virtual basement llc.code headquarters llc,2015.12.8
307170,borealis,$4.99 ,0,0,0,conrad nelson,2014.9.2
290890,you must build a boat,$4.99 ,0,3,71,eightyeightgames,2015.6.4
352130,locoland,$4.99 ,0,1,0,gromada.buka entertainment,2003.11.22
286360,shadows on the vatican act i: greed,$6.99 ,0,2,0,10th art studio.adventure productions,2014.6.10
423180,a.i. space corps,$4.99 ,0,0,0,gameart studio gmbh,2016.2.5
439720,unending galaxy,$9.99 ,0,0,0,anarkis gaming,2016.2.19
336780,pilot brothers 3: back side of the earth,$4.99 ,0,0,0,1c wireless,2015.1.22
479130,esea,,0,0,0,esea,2016.7.8
403830,the consuming shadow,$9.99 ,0,3,0,ben yahtzee croshaw,2015.11.20
24870,need for speed: shift,$19.99 ,0,2,83,slightly mad studios,2009.9.15
259390,ballpoint universe - infinite,$3.99 ,0,3,0,arachnid games,2013.12.17
367140,wish project,$1.99 ,0,1,0,andrew willman,2016.3.22
244870,electronic super joy,$7.99 ,0,3,0,michael todd games,2013.8.23
272510,naruto shippuden: ultimate ninja storm revolution,$29.99 ,0,3,61,cyberconnect2 co.. ltd.,2014.9.15
463450,bipolar game,$4.99 ,0,0,0,jason free,2016.4.17
4100,poker superstars ii,$9.99 ,0,0,0,funkitron,2006.3.1
6860,hitman: blood money,$8.99 ,0,3,82,io-interactive a/s,2006.5.30
390970,russian horror story,$7.99 ,0,0,0,footmade.dagestan technology,2015.11.2
431300,classic fun collection 5 in 1,$3.99 ,0,0,0,3dduo,2016.4.29
250640,croixleur sigma,$7.99 ,0,3,56,souvenir circ.,2014.4.30
278850,spaceforce homeworld,$4.99 ,0,0,0,dreamatrix,2014.2.19
334840,drive to hell,$4.99 ,0,0,0,ghost crab games,2014.2.1
322910,warhammer 40.000: regicide,$14.99 ,0,2,72,hammerfall publishing,2015.9.8
398160,shapes of gray,$6.99 ,0,1,0,secret tunnel entertainment,2015.9.23
406090,lost moon,$1.99 ,1,0,0,thorngames,2018.2.28
375030,korwin the game,$1.99 ,0,3,0,zbigniew ochman,2015.9.19
363930,dead age,$14.99 ,0,3,0,silent dreams,2016.7.14
37600,windosill,$2.99 ,0,3,0,vectorpark. inc.,2009.5.26
435030,lost lands: mahjong,,0,3,0,five-bn games,2016.3.14
116100,super toy cars,$9.99 ,0,2,0,eclipse games,2014.6.6
409910,the storm guard: darkness is coming,$19.99 ,0,3,0,bitmen studios,2016.8.25
227080,papo & yo,$14.99 ,0,4,70,minority media inc.,2013.4.18
493380,chessvr,$3.99 ,0,0,0,,
276750,fritz chess 14,$39.99 ,0,0,0,chessbase,2014.9.22
444160,bonsai,$0.99 ,0,0,0,rooted concepts,2016.2.18
398150,ace of protectors,$1.99 ,0,1,0,xpathfinder,2016.6.27
473140,bomberzone,$1.99 ,0,0,0,dracula bytes,2016.5.27
220700,rpg maker vx ace,$69.99 ,0,3,0,kadokawa,2012.12.10
9940,blade kitten,$2.99 ,0,3,52,krome studios,2010.9.22
446240,trawl,$6.99 ,0,0,0,daniel gallagher.nathan gallardo,2016.5.13
383240,angels that kill,$2.99 ,0,0,0,rising sun interactive,2015.11.20
398180,euclidean,$4.99 ,0,2,62,,
331390,winged sakura: mindys arc,$14.99 ,0,3,0,winged sakura games,2014.11.7
325110,save the furries,$6.99 ,0,0,0,smack down productions,2012.5.15
384650,discouraged workers - digital concept book,$0.99 ,0,0,0,yggdrasil studio,2015.10.21
491950,orwell: keeping an eye on yo,$9.99 ,0,3,77,osmotic studios,2016.10.27
404750,carrotting brain,$8.99 ,1,0,0,raving bots,2015.10.23
383540,metro warp,$9.99 ,0,1,0,,
368450,rememoried,$9.99 ,0,0,0,vladimir kudelka,2015.8.31
284020,freddi fish and luthers maze madness,$4.99 ,0,1,0,humongous entertainment,1996.11.22
444190,princess edge - dragonstone,$7.99 ,0,1,0,erobotan,2016.3.25
506500,party panic,$16.99 ,0,2,0,everglow interactive inc.,2017.8.7
6210,vegas: make it bigu2122,$4.99 ,0,2,0,deepred,2006.12.21
314010,boid,,0,3,0,mokus,2016.7.8
252470,space pirates and zombies 2,$19.99 ,0,3,0,,
227160,kinetic void,$19.99 ,0,-2,0,badland studio,2014.11.21
400580,black closet,$19.99 ,0,3,0,hanako games,2015.9.16
513990,happy empire,$2.99 ,0,2,0,ael entertainment,2016.8.19
253690,tiny brains,$9.99 ,0,2,0,spearhead games,2013.12.11
8280,sam & max 203: night of the raving dead,$19.99 ,0,1,79,telltale games,2008.2.13
271240,offworld trading company,$19.99 ,0,2,78,mohawk games,2016.4.28
115120,iron brigade,$14.99 ,0,3,75,double fine productions,2012.8.13
320040,moon hunters,$14.99 ,0,2,62,kitfox games,2016.3.10
327740,tron 2.0,$9.99 ,0,3,84,monolith productions. inc.,2003.8.22
203770,crusader kings ii,$39.99 ,0,3,82,paradox development studio,2012.2.14
395380,anki,$0.99 ,0,1,0,wojciech krupinski,2015.8.17
211400,deadlight,$14.99 ,0,3,78,tequila works. s.l.,2012.10.25
231040,beatbuddy: tale of the guardians,$9.99 ,0,3,75,threaks,2013.8.6
260040,you dont know jack television,$2.99 ,0,1,0,jackbox games. inc.,1997.5.9
345060,stay alight,$3.99 ,0,3,0,wyse games,2015.3.2
102400,vertex dispenser,$9.99 ,0,0,70,michael brough,2011.6.10
223830,xenonauts,$24.99 ,0,3,77,goldhawk interactive,2014.6.16
395100,systematic immunity,$6.99 ,0,0,0,felix wunderlich,2016.5.20
299160,empress of the deep 2: song of the blue whale,$4.99 ,0,2,0,gogii games,2007.6.11
346330,brainbread 2,,1,0,0,reperio studios,2016.7.20
435150,divinity: original sin 2,$44.99 ,0,3,93,larian studios,2017.9.14
382160,dark years,$14.99 ,0,0,0,rsk entertainment,2015.10.16
450850,cube land arena,$1.99 ,1,-2,0,camaquem,2016.3.29
219700,dogs of war online,,0,0,0,cyanide,2014.2.4
264460,a-men,$9.99 ,0,0,0,bloober team sa,2014.1.25
512300,unbox: newbies adventure,$19.99 ,0,3,68,prospect games,2016.9.5
485760,legend of numbers,,0,2,0,yfc games,2016.6.2
61730,critter crunch,$6.99 ,0,3,0,capybara games,2012.9.11
291010,the hat man: shadow ward,$1.99 ,0,0,0,game mechanics,2016.6.10
253290,fotonica,$14.99 ,0,3,71,santa ragione,2014.11.6
453000,thewavevr beta,,1,3,0,,
